ALAND10	AWATER10	CD12_DEM	CD12_REP	CD_2000	CD_BD	CD_FV	CD_NOW	COUNTYFP10	COUNTY_NAM	CTYFP_FUL	FUNCSTAT10	GEOID10	INTPTLAT10	INTPTLON10	LSAD10	MTFCC10	NAME10	NAMELSAD10	POPULATION	POP_ASIAN	POP_BLACK	POP_HAWAII	POP_HISPAN	POP_INDIAN	POP_MULTI	POP_OTHER	POP_TOTAL	POP_WHITE	PRES04_DEM	PRES04_REP	PRES08_DEM	PRES08_REP	PRES12_D50	PRES12_DEM	PRES12_R50	PRES12_REP	SLDL_BD	SLDL_NOW	SLDU_BD	SLDU_NOW	STATEFP10	VAP_ASIAN	VAP_BLACK	VAP_HAWAII	VAP_HISPAN	VAP_INDIAN	VAP_MULTI	VAP_OTHER	VAP_TOT	VAP_TOTAL	VAP_WHITE	VTDI10	VTDNAME	VTDST10
722938	22462	985.6865021987031	408.12123425504956	10	3	1	10	21	Norfolk County	25021	N	250213578	42.2581501	-71.0097161	0	G5240	Quincy Ward 5 Precinct 3	Quincy Ward 5 Precinct 3	2814.0	10205.0	1547.0	0.0	1300.0	39.0	819.0	130.0	36582.0	22542.0	789.5170978	359.5724945	745.0	418.0	780.9234570142611	811.5960105	415.61002350236765	399.28599	14	0	39	0	25	8463.0	1300.0	0.0	962.0	39.0	494.0	91.0	2175.8551867034357	31252.0	19903.0	A	Quincy Ward 5 Precinct 3	3578
560550	0	1069.0530222851605	442.63895058507865	10	3	1	10	21	Norfolk County	25021	N	250213577	42.2684838	-71.0181772	0	G5240	Quincy Ward 5 Precinct 2	Quincy Ward 5 Precinct 2	3052.0	15899.0	1118.0	0.0	845.0	39.0	494.0	91.0	39676.0	21190.0	785.2780798	390.5404606	741.0	454.0	776.730579366231	807.238448	451.4041881212557	433.674257	14	0	39	0	25	13156.0	962.0	0.0	741.0	39.0	364.0	65.0	2359.8827398077065	35399.0	20072.0	A	Quincy Ward 5 Precinct 2	3577
1268136	0	1050.838488484758	435.09726466423194	10	3	1	10	21	Norfolk County	25021	N	250213576	42.2513554	-71.0090166	0	G5240	Quincy Ward 5 Precinct 1	Quincy Ward 5 Precinct 1	3000.0	6994.0	1170.0	13.0	1053.0	117.0	273.0	117.0	39000.0	29263.0	945.3010083	467.9603757	892.0	544.0	935.0117096412087	971.7364314	540.8895998766525	519.6449247	81	0	39	0	25	5590.0	975.0	13.0	871.0	78.0	143.0	91.0	2319.6750391294627	34138.0	26377.0	A	Quincy Ward 5 Precinct 1	3576
1062062	0	969.2233658791085	401.3047104419766	10	3	1	10	21	Norfolk County	25021	N	250213575	42.236191	-71.0100748	0	G5240	Quincy Ward 4 Precinct 5	Quincy Ward 4 Precinct 5	2767.0	8164.0	2522.0	13.0	1326.0	13.0	832.0	442.0	35971.0	22659.0	665.525822	313.1205455	628.0	364.0	658.2817866032068	684.1373082	361.9187763658589	347.7035893	81	0	39	0	25	6461.0	1820.0	13.0	845.0	13.0	494.0	325.0	2139.5136110904077	29445.0	19474.0	A	Quincy Ward 4 Precinct 5	3575
21482017	709471	1567.150465826936	648.8750540359246	3	8	1	3	21	Norfolk County	25021	N	250213555	42.0114832	-71.3457829	0	G5240	Plainville Precinct 2	Plainville Precinct 2	4474.0	1391.0	507.0	0.0	663.0	26.0	455.0	13.0	58162.0	55107.0	1094.370388	1043.154224	1147.0	1119.0	1089.5557286999456	1132.35052	1304.9069350917146	1253.653733	153	0	37	0	25	1014.0	338.0	0.0	403.0	26.0	169.0	13.0	3459.408708355072	43914.0	41951.0	A	Plainville Precinct 2	3555
7000620	640720	1327.5592904524112	549.6728776924797	3	8	1	3	21	Norfolk County	25021	N	250213554	42.0200826	-71.3056056	0	G5240	Plainville Precinct 1	Plainville Precinct 1	3790.0	1950.0	533.0	0.0	1248.0	91.0	507.0	65.0	49270.0	44876.0	922.6296121	854.845776	967.0	917.0	918.5705231164263	954.6494797	1069.347327144986	1027.346267	153	0	37	0	25	1469.0	442.0	0.0	884.0	52.0	351.0	65.0	2930.5227994335546	38662.0	35399.0	A	Plainville Precinct 1	3554
10001297	215219	1191.300566445554	493.25526570768426	9	8	1	9	21	Norfolk County	25021	N	250213553	42.1812689	-71.1753671	0	G5240	Norwood Precinct 9	Norwood Precinct 9	3401.0	2782.0	1495.0	0.0	1755.0	143.0	455.0	208.0	44213.0	37375.0	927.7802115	862.0109398	903.0	934.0	900.7010788774877	936.0781722	1029.552221628657	989.1142052	114	0	24	0	25	2093.0	1092.0	0.0	1144.0	91.0	247.0	169.0	2629.7382693597674	33813.0	28977.0	A	Norwood Precinct 9	3553
1275545	0	983.234545725572	407.1060073041664	9	4	1	9	21	Norfolk County	25021	N	250213537	42.2799691	-71.2278443	0	G5240	Needham Precinct G	Needham Precinct G	2807.0	676.0	260.0	0.0	533.0	0.0	195.0	91.0	36491.0	34736.0	1123.049598	600.9423213	1181.0	581.0	1048.2131980739216	1089.384167	707.685196111073	679.8892427	56	0	17	0	25	481.0	169.0	0.0	234.0	0.0	52.0	52.0	2170.442611612134	26078.0	25090.0	A	Needham Precinct G	3537
1769914	48041	1051.1887679809197	435.2422970857867	9	4	1	9	21	Norfolk County	25021	N	250213536	42.2852179	-71.2412676	0	G5240	Needham Precinct F	Needham Precinct F	3001.0	2405.0	442.0	0.0	585.0	13.0	559.0	65.0	39013.0	34944.0	1191.516636	559.569356	1253.0	541.0	1112.1178132655598	1155.798782	658.9633238289081	633.0810333	56	0	17	0	25	1638.0	299.0	0.0	403.0	13.0	195.0	52.0	2320.4482641425056	28977.0	26377.0	A	Needham Precinct F	3536
3351573	102583	1027.0194827457703	425.23505999850937	9	4	1	9	21	Norfolk County	25021	N	250213535	42.2695391	-71.2243926	0	G5240	Needham Precinct E	Needham Precinct E	2932.0	1950.0	65.0	13.0	806.0	39.0	507.0	78.0	38116.0	34658.0	1117.344012	643.3496108	1175.0	622.0	1042.8878137151703	1083.849616	757.6251153720376	727.8676575	56	0	17	0	25	1430.0	65.0	13.0	455.0	13.0	195.0	26.0	2267.095738242528	26221.0	24024.0	A	Needham Precinct E	3535
5056216	135902	1033.3245136766789	427.84564358649476	9	4	1	9	21	Norfolk County	25021	N	250213534	42.2685484	-71.2545078	0	G5240	Needham Precinct D	Needham Precinct D	2950.0	2340.0	910.0	0.0	1573.0	13.0	819.0	91.0	38350.0	32604.0	1018.44718	560.6036801	1071.0	542.0	950.5811477762785	987.9173948	660.1813705995314	634.2512385	56	0	17	0	25	1625.0	559.0	0.0	624.0	13.0	260.0	52.0	2281.013788477305	26598.0	23465.0	A	Needham Precinct D	3534
7421236	285298	970.9747633599166	402.02987254975034	9	4	1	9	21	Norfolk County	25021	N	250213533	42.2769963	-71.2759112	0	G5240	Needham Precinct C	Needham Precinct C	2772.0	2626.0	299.0	13.0	819.0	26.0	689.0	26.0	36036.0	31538.0	1028.907422	528.539632	1082.0	511.0	960.3443527867987	998.064072	622.4219195652404	597.9748762	56	0	17	0	25	2132.0	221.0	13.0	546.0	26.0	403.0	13.0	2143.3797361556235	26975.0	23621.0	A	Needham Precinct C	3533
8714950	116607	1097.4256614742492	454.3865767310129	9	8	1	9	21	Norfolk County	25021	N	250213511	42.1723544	-71.2832595	0	G5240	Medfield Precinct 3	Medfield Precinct 3	3133.0	1287.0	195.0	0.0	598.0	39.0	403.0	91.0	40729.0	38116.0	917.6632017	884.2438725	976.0	898.0	841.4931325812803	874.5446985	1106.535228978194	1063.073529	46	0	17	0	25	819.0	104.0	0.0	351.0	13.0	169.0	39.0	2422.513965864202	27235.0	25740.0	A	Medfield Precinct 3	3511
8559474	140984	1045.934575538496	433.06681076246554	9	8	1	9	21	Norfolk County	25021	N	250213510	42.2028055	-71.290098	0	G5240	Medfield Precinct 2	Medfield Precinct 2	2986.0	936.0	442.0	0.0	858.0	13.0	442.0	52.0	38818.0	36075.0	928.9459459	794.6378676	988.0	807.0	851.8393596673527	885.2972973	994.4030401985434	955.3455882	46	0	17	0	25	546.0	299.0	0.0	520.0	13.0	156.0	26.0	2308.8498889468583	26611.0	25051.0	A	Medfield Precinct 2	3510
9534825	203531	1028.070321234255	425.67015726317356	9	8	1	9	21	Norfolk County	25021	N	250213509	42.2019694	-71.3271996	0	G5240	Medfield Precinct 1	Medfield Precinct 1	2935.0	1027.0	234.0	0.0	416.0	26.0	325.0	13.0	38155.0	36114.0	918.6034304	742.4497549	977.0	754.0	842.3553181717863	875.4407484	929.0952817313087	892.6029412	46	0	17	0	25	741.0	169.0	0.0	221.0	13.0	130.0	13.0	2269.4154132816575	26871.0	25584.0	A	Medfield Precinct 1	3509
3328524	133827	884.4557278080048	366.20686442572855	9	3	1	9	21	Norfolk County	25021	N	250213508	42.1422134	-71.0228947	0	G5240	Holbrook Precinct 4	Holbrook Precinct 4	2525.0	819.0	2717.0	13.0	1443.0	104.0	650.0	156.0	32825.0	26923.0	727.449965	507.4592221	683.0	531.0	695.3586006949242	722.6703989	555.4828522133919	533.6649937	28	0	8	0	25	572.0	2067.0	13.0	910.0	65.0	429.0	130.0	1952.3931579339644	25532.0	21346.0	A	Holbrook Precinct 4	3508
1620291	67629	1159.4251322948498	480.0573153462026	9	8	1	9	21	Norfolk County	25021	N	250213486	42.2487612	-71.1511152	0	G5240	Dedham Precinct 3	Dedham Precinct 3	3310.0	1170.0	4186.0	0.0	4017.0	117.0	845.0	208.0	43030.0	32487.0	929.8987057	543.6922216	892.0	599.0	936.6552922769685	973.4445695	666.8691772915812	640.6763663	24	0	10	0	25	819.0	2782.0	0.0	2587.0	78.0	403.0	182.0	2559.3747931728403	33098.0	26247.0	A	Dedham Precinct 3	3486
3167577	219095	1152.419542371618	477.1566669151077	9	4	1	9	21	Norfolk County	25021	N	250213485	42.2668165	-71.1818415	0	G5240	Dedham Precinct 2	Dedham Precinct 2	3290.0	1417.0	1690.0	0.0	2366.0	169.0	546.0	143.0	42770.0	36439.0	1106.079066	661.688864	1061.0	729.0	1114.1157680262365	1157.875211	811.598714945804	779.7213206	44	0	10	0	25	1144.0	1248.0	0.0	1482.0	91.0	247.0	91.0	2543.910292911977	33839.0	29536.0	A	Dedham Precinct 2	3485
10371139	455195	1441.7504062010883	596.9534471193263	9	8	1	9	21	Norfolk County	25021	N	250213484	42.2487726	-71.1991206	0	G5240	Dedham Precinct 1	Dedham Precinct 1	4116.0	598.0	2938.0	26.0	2444.0	52.0	442.0	26.0	53508.0	46982.0	1070.634496	641.7202015	1027.0	707.0	1078.4136608775937	1120.770822	787.1060240350315	756.1906361	44	0	10	0	25	481.0	2704.0	26.0	2080.0	26.0	195.0	13.0	3182.5941536856226	45045.0	39520.0	A	Dedham Precinct 1	3484
15444991	786526	1285.8760304091825	532.4140195274651	10	3	1	10	21	Norfolk County	25021	N	250213483	42.2277099	-70.8238444	0	G5240	Cohasset Precinct 2	Cohasset Precinct 2	3671.0	416.0	182.0	13.0	728.0	26.0	481.0	104.0	47723.0	45773.0	1115.676039	1051.370594	1162.0	1047.0	1055.6821258655236	1097.146454	1314.741035874681	1263.101577	100	0	34	0	25	247.0	130.0	13.0	416.0	26.0	208.0	65.0	2838.5090228814192	34255.0	33150.0	A	Cohasset Precinct 2	3483
5762322	161229	1124.3971826786913	465.55407319072816	9	3	1	9	21	Norfolk County	25021	N	250213451	42.2174474	-71.0236498	0	G5240	Braintree Precinct 4	Braintree Precinct 4	3210.0	3835.0	1105.0	0.0	923.0	39.0	806.0	416.0	41730.0	34606.0	895.7286513	685.4123159	815.0	788.0	848.3819884243493	881.7041299	844.7381466628842	811.5591254	81	0	39	0	25	2834.0	806.0	0.0	598.0	39.0	455.0	260.0	2482.052291868525	32318.0	27326.0	A	Braintree Precinct 4	3451
6283795	38254	1122.6457851978832	464.82891108295445	9	8	1	9	21	Norfolk County	25021	N	250213601	42.1068419	-71.0850175	0	G5240	Stoughton Precinct 3	Stoughton Precinct 3	3205.0	1885.0	4758.0	0.0	910.0	26.0	858.0	390.0	41665.0	32838.0	1004.002021	667.4682779	963.0	722.0	950.4876404886985	987.8202148	793.8046236435412	762.6261329	127	0	24	0	25	1404.0	3380.0	0.0	585.0	13.0	455.0	273.0	2478.1861668033093	32695.0	26585.0	A	Stoughton Precinct 3	3601
4017326	10374	1203.9106283073713	498.47643288365504	9	8	1	9	21	Norfolk County	25021	N	250213600	42.121899	-71.0921535	0	G5240	Stoughton Precinct 2	Stoughton Precinct 2	3437.0	2002.0	5317.0	0.0	1417.0	52.0	1235.0	780.0	44681.0	33878.0	1032.151611	610.1510574	990.0	660.0	977.1368269853652	1015.516109	725.6385756217564	697.1374622	127	0	24	0	25	1443.0	3848.0	0.0	988.0	39.0	481.0	533.0	2657.574369829321	35165.0	27833.0	A	Stoughton Precinct 2	3600
2442684	83006	1455.7615860475516	602.754743981516	9	3	1	9	21	Norfolk County	25021	N	250213590	42.1792784	-71.034965	0	G5240	Randolph Precinct 5	Randolph Precinct 5	4156.0	7878.0	20410.0	0.0	3601.0	39.0	1378.0	507.0	54028.0	20215.0	1167.835476	469.3802152	1269.0	476.0	1340.169622280111	1392.807847	461.78827527590136	443.6504854	28	0	39	0	25	6032.0	14300.0	0.0	2340.0	26.0	793.0	390.0	3213.523154207349	41834.0	17953.0	A	Randolph Precinct 5	3590
2482496	547	1375.5475814265485	569.5423194454796	9	3	1	9	21	Norfolk County	25021	N	250213589	42.1674001	-71.0599591	0	G5240	Randolph Precinct 4	Randolph Precinct 4	3927.0	7618.0	17875.0	0.0	3419.0	78.0	1456.0	1443.0	51051.0	19162.0	1217.530602	484.1716085	1323.0	491.0	1397.1981168247496	1452.076266	476.34042688773934	457.631068	28	0	24	0	25	5954.0	13338.0	0.0	2470.0	78.0	858.0	832.0	3036.4546262204667	40508.0	16978.0	A	Randolph Precinct 4	3589
752140	0	1084.1150406201089	448.8753447119326	10	3	1	10	21	Norfolk County	25021	N	250213574	42.2433739	-71.0208461	0	G5240	Quincy Ward 4 Precinct 4	Quincy Ward 4 Precinct 4	3095.0	5343.0	3809.0	13.0	2951.0	39.0	1183.0	1027.0	40235.0	25870.0	644.3307321	303.6581114	608.0	353.0	637.3173984592779	662.3494958	350.98167053900096	337.1960633	81	0	39	0	25	4095.0	2899.0	13.0	2067.0	26.0	793.0	832.0	2393.131415368562	32981.0	22256.0	A	Quincy Ward 4 Precinct 4	3574
3070594	24201	1235.0855034657525	511.3843184020273	10	3	1	10	21	Norfolk County	25021	N	250213573	42.2448263	-71.0427316	0	G5240	Quincy Ward 4 Precinct 3	Quincy Ward 4 Precinct 3	3526.0	6916.0	2431.0	0.0	1898.0	26.0	858.0	416.0	45838.0	33293.0	888.0742657	630.5421973	838.0	733.0	878.4078617295773	912.909338	728.8089645942122	700.1833269	26	0	39	0	25	5278.0	1872.0	0.0	1274.0	26.0	468.0	247.0	2726.3913959901615	36907.0	27742.0	A	Quincy Ward 4 Precinct 3	3573
851456	2371	1037.1775881344563	429.4410002235969	10	3	1	10	21	Norfolk County	25021	N	250213572	42.2490504	-71.0274094	0	G5240	Quincy Ward 4 Precinct 2	Quincy Ward 4 Precinct 2	2961.0	4667.0	3042.0	0.0	1417.0	78.0	1092.0	390.0	38493.0	27807.0	797.9951337	493.767014	753.0	574.0	789.3092123103208	820.3111355	570.718070531177	548.301814	81	0	39	0	25	3692.0	2301.0	0.0	1066.0	65.0	663.0	286.0	2289.5192636207794	31512.0	23439.0	A	Quincy Ward 4 Precinct 2	3572
1681964	718	1086.9172765894016	450.03560408437056	9	8	1	9	21	Norfolk County	25021	N	250213552	42.197653	-71.1910465	0	G5240	Norwood Precinct 8	Norwood Precinct 8	3103.0	1430.0	1781.0	0.0	1703.0	52.0	507.0	481.0	40339.0	34385.0	1092.170947	610.975634	1063.0	662.0	1060.2937392120234	1101.939199	729.7254504715693	701.0638157	44	0	10	0	25	1170.0	1300.0	0.0	949.0	39.0	338.0	390.0	2399.3172154729077	32682.0	28496.0	A	Norwood Precinct 8	3552
2776887	13792	1179.7413430722218	488.46919579637773	9	8	1	9	21	Norfolk County	25021	N	250213551	42.1821025	-71.1967023	0	G5240	Norwood Precinct 7	Norwood Precinct 7	3368.0	1404.0	2184.0	0.0	1872.0	91.0	806.0	195.0	43784.0	37232.0	944.219285	634.048732	919.0	687.0	916.6603449301854	952.6642749	757.2830580905753	727.5390353	50	0	17	0	25	1027.0	1508.0	0.0	1521.0	65.0	494.0	130.0	2604.2218439293433	35386.0	30641.0	A	Norwood Precinct 7	3551
2239616	158576	952.7602295595141	394.48818662890363	9	4	1	9	21	Norfolk County	25021	N	250213532	42.2951997	-71.2487719	0	G5240	Needham Precinct B	Needham Precinct B	2720.0	2431.0	195.0	65.0	689.0	0.0	624.0	26.0	35360.0	31330.0	993.7229724	622.6631281	1045.0	602.0	927.5044811953348	963.9343394	733.264179126867	704.4635527	56	0	17	0	25	1742.0	130.0	26.0	455.0	0.0	247.0	0.0	2103.1720354773793	26585.0	23985.0	A	Needham Precinct B	3532
2653281	35461	983.234545725572	407.1060073041664	9	4	1	9	21	Norfolk County	25021	N	250213531	42.3046538	-71.2330488	0	G5240	Needham Precinct A	Needham Precinct A	2807.0	3133.0	663.0	13.0	988.0	13.0	715.0	104.0	36491.0	30862.0	962.3422469	549.2261146	1012.0	531.0	898.2148660675537	933.4943077	646.7828557063228	621.3789809	56	0	17	0	25	2236.0	390.0	13.0	650.0	13.0	247.0	65.0	2170.442611612134	27768.0	24154.0	A	Needham Precinct A	3531
6372157	109655	945.7546396362824	391.5875381978087	9	3	1	9	21	Norfolk County	25021	N	250213507	42.1402413	-70.997302	0	G5240	Holbrook Precinct 3	Holbrook Precinct 3	2700.0	1183.0	2951.0	0.0	1456.0	104.0	741.0	208.0	35100.0	28457.0	724.2547236	645.0752823	680.0	675.0	692.3043169684968	719.4961512	706.1222698086558	678.3877039	112	0	8	0	25	858.0	1729.0	0.0	806.0	65.0	299.0	156.0	2087.707535216516	27144.0	23231.0	A	Holbrook Precinct 3	3507
5500905	14976	955.5624655288067	395.6484460013416	9	3	1	9	21	Norfolk County	25021	N	250213506	42.1586403	-70.9829501	0	G5240	Holbrook Precinct 2	Holbrook Precinct 2	2728.0	780.0	2600.0	0.0	1261.0	13.0	767.0	312.0	35464.0	29731.0	788.1595521	609.7156002	740.0	638.0	753.3899919781487	782.9811057	667.4163083128469	641.2020075	11	0	8	0	25	650.0	2119.0	0.0	780.0	0.0	429.0	221.0	2109.357835581725	28184.0	23985.0	A	Holbrook Precinct 2	3506
9894340	348358	1355.9319296414997	561.420503838414	10	3	1	10	21	Norfolk County	25021	N	250213482	42.2526566	-70.8196995	0	G5240	Cohasset Precinct 1	Cohasset Precinct 1	3871.0	507.0	78.0	0.0	520.0	78.0	572.0	39.0	50323.0	48529.0	1172.323961	1113.629406	1221.0	1109.0	1109.2838862266308	1152.853546	1392.595805895445	1337.898423	100	0	34	0	25	325.0	39.0	0.0	208.0	65.0	247.0	0.0	2993.15402549005	34918.0	34034.0	A	Cohasset Precinct 1	3482
2398575	139146	1238.93857792353	512.9796750391295	9	8	1	9	21	Norfolk County	25021	N	250213481	42.1502546	-71.1515643	0	G5240	Canton Precinct 6	Canton Precinct 6	3537.0	2509.0	3081.0	0.0	1170.0	39.0	520.0	221.0	45981.0	38441.0	1044.580805	711.9162342	1042.0	788.0	1006.9655362585477	1046.516409	878.4335450411822	843.93106	114	0	24	0	25	1872.0	2067.0	0.0	832.0	26.0	182.0	117.0	2734.8968711336365	36062.0	30966.0	A	Canton Precinct 6	3481
8667643	199919	1273.2659685473652	527.1928523514944	9	8	1	9	21	Norfolk County	25021	N	250213480	42.173495	-71.1595561	0	G5240	Canton Precinct 5	Canton Precinct 5	3635.0	3978.0	1495.0	0.0	923.0	13.0	481.0	156.0	47255.0	40209.0	1069.642724	888.0883988	1067.0	983.0	1031.124977971618	1071.624768	1095.8124045426975	1052.771868	114	0	24	0	25	2769.0	962.0	0.0	650.0	13.0	234.0	65.0	2810.6729224118653	36413.0	31720.0	A	Canton Precinct 5	3480
8414861	64698	1198.3061563687859	496.15591413877917	9	8	1	9	21	Norfolk County	25021	N	250213479	42.1919924	-71.1375239	0	G5240	Canton Precinct 4	Canton Precinct 4	3421.0	2067.0	1391.0	0.0	676.0	0.0	403.0	52.0	44473.0	39884.0	1016.511455	963.0744996	1014.0	1066.0	979.9069606546783	1018.395046	1188.3377655525192	1141.663084	114	0	10	0	25	1365.0	1040.0	0.0	442.0	0.0	156.0	13.0	2645.2027696206305	32916.0	29900.0	A	Canton Precinct 4	3479
18946544	556416	1343.672147275844	556.3443690839979	9	8	1	9	21	Norfolk County	25021	N	250213478	42.1866255	-71.107023	0	G5240	Canton Precinct 3	Canton Precinct 3	3836.0	3887.0	5681.0	0.0	2145.0	52.0	1001.0	299.0	49868.0	36803.0	1103.726935	797.743699	1101.0	883.0	1063.9818184704638	1105.772136	984.3360663955087	945.6740178	114	0	10	0	25	2886.0	3614.0	0.0	1378.0	52.0	507.0	221.0	2966.0911500335396	36803.0	28145.0	A	Canton Precinct 3	3478
1767900	16218	936.6473727360811	387.81669523738543	9	3	1	9	21	Norfolk County	25021	N	250213450	42.2139363	-71.0062583	0	G5240	Braintree Precinct 3	Braintree Precinct 3	2674.0	1963.0	338.0	0.0	481.0	13.0	338.0	286.0	34762.0	31343.0	888.0352764	624.5254351	808.0	718.0	841.0952719662025	874.131211	769.6979559779347	739.4663097	81	0	39	0	25	1391.0	260.0	0.0	351.0	13.0	182.0	143.0	2067.6036848773942	26351.0	24011.0	A	Braintree Precinct 3	3450
2340112	22196	991.9915331296116	410.73181784303495	9	3	1	9	21	Norfolk County	25021	N	250213449	42.2069285	-70.9978674	0	G5240	Braintree Precinct 2	Braintree Precinct 2	2832.0	2678.0	845.0	0.0	715.0	52.0	507.0	312.0	36816.0	31707.0	858.3608303	621.0461847	781.0	714.0	812.989365572653	844.9213809	765.4099450489384	735.3467202	81	0	39	0	25	2002.0	637.0	0.0	494.0	39.0	221.0	286.0	2189.773236938213	28145.0	24466.0	A	Braintree Precinct 2	3449
8952943	65502	1209.5151002459565	500.79695162853096	9	8	1	9	21	Norfolk County	25021	N	250213599	42.1495902	-71.0807657	0	G5240	Stoughton Precinct 1	Stoughton Precinct 1	3453.0	2340.0	5343.0	0.0	1183.0	65.0	1248.0	507.0	44889.0	34203.0	1112.430069	640.6586103	1067.0	693.0	1053.1363577272184	1094.500695	761.9205043924355	731.9943353	28	0	24	0	25	1547.0	3939.0	0.0	780.0	52.0	650.0	377.0	2669.9459700380116	35217.0	27872.0	A	Stoughton Precinct 1	3599
23715804	288645	1363.287799060893	564.4661846910636	4	8	1	4	21	Norfolk County	25021	N	250213598	42.1326614	-71.2028746	0	G5240	Sharon Precinct 5	Sharon Precinct 5	3892.0	5668.0	2977.0	52.0	1313.0	0.0	949.0	117.0	50596.0	39520.0	1367.925098	582.3315508	1340.0	664.0	1278.064462369847	1328.263365	796.8076067687596	765.511167	114	0	24	0	25	3588.0	2041.0	52.0	767.0	0.0	507.0	78.0	3009.391750763956	38636.0	31603.0	A	Sharon Precinct 5	3598
7972032	83519	1215.4698516807036	503.2625027949616	4	8	1	4	21	Norfolk County	25021	N	250213597	42.0969414	-71.1983717	0	G5240	Sharon Precinct 4	Sharon Precinct 4	3470.0	7735.0	1742.0	0.0	689.0	0.0	715.0	182.0	45110.0	34047.0	1348.529145	539.3582888	1321.0	615.0	1259.9426528539143	1309.42978	738.0070454406195	709.0201321	36	0	24	0	25	5044.0	1313.0	0.0	364.0	0.0	273.0	91.0	2683.090795259745	31837.0	24752.0	A	Sharon Precinct 4	3597
10259998	1424610	1185.3458150108072	490.78971454125366	4	8	1	4	21	Norfolk County	25021	N	250213596	42.0780079	-71.1835057	0	G5240	Sharon Precinct 3	Sharon Precinct 3	3384.0	4290.0	1040.0	0.0	1027.0	65.0	728.0	104.0	43992.0	36738.0	1397.529447	534.973262	1369.0	610.0	1305.724066215922	1357.009363	732.006988179232	703.2557408	36	0	24	0	25	2769.0	936.0	0.0	559.0	39.0	390.0	39.0	2616.5934441380336	31642.0	26910.0	A	Sharon Precinct 3	3596
13908016	575845	1196.5547588879779	495.43075203100545	4	8	1	4	21	Norfolk County	25021	N	250213595	42.089813	-71.1448803	0	G5240	Sharon Precinct 2	Sharon Precinct 2	3416.0	4862.0	1872.0	26.0	1040.0	26.0	754.0	91.0	44408.0	35737.0	1281.15373	585.8395722	1255.0	668.0	1196.993209120326	1244.007853	801.6076526403227	770.1226801	114	0	24	0	25	2990.0	1482.0	26.0	611.0	13.0	195.0	52.0	2641.3366445554148	31109.0	25740.0	A	Sharon Precinct 2	3595
3654299	18932	1300.587769247969	538.5053812327644	9	3	1	9	21	Norfolk County	25021	N	250213588	42.1686601	-71.0334516	0	G5240	Randolph Precinct 3	Randolph Precinct 3	3713.0	3991.0	16666.0	0.0	4186.0	65.0	1300.0	962.0	48269.0	21099.0	1079.488584	482.1994227	1173.0	489.0	1238.785632192355	1287.441769	474.40013998534323	455.7669903	28	0	8	0	25	3081.0	11869.0	0.0	2652.0	52.0	728.0	650.0	2870.9844734292315	37661.0	18629.0	A	Randolph Precinct 3	3588
2125648	9155	1339.468793321905	554.603980025341	9	3	1	9	21	Norfolk County	25021	N	250213587	42.1601413	-71.0505578	0	G5240	Randolph Precinct 2	Randolph Precinct 2	3824.0	4524.0	23127.0	26.0	2587.0	234.0	1430.0	689.0	49712.0	17095.0	1185.320798	337.243768	1288.0	342.0	1360.235203711784	1413.66155	331.7890550012206	318.7572816	28	0	24	0	25	3380.0	17550.0	26.0	1872.0	182.0	819.0	546.0	2956.8124498770217	40079.0	15704.0	A	Randolph Precinct 2	3587
12190634	101928	1181.1424610568681	489.0493254825967	10	3	1	10	21	Norfolk County	25021	N	250213571	42.218278	-71.0547891	0	G5240	Quincy Ward 4 Precinct 1	Quincy Ward 4 Precinct 1	3372.0	5720.0	3211.0	52.0	2808.0	26.0	1287.0	728.0	43836.0	30004.0	881.7157387	456.777499	832.0	531.0	872.1185453056427	906.3729943	527.9639293256145	507.2269394	81	0	39	0	25	4589.0	2652.0	39.0	2223.0	26.0	897.0	637.0	2607.314743981516	37362.0	26299.0	A	Quincy Ward 4 Precinct 1	3571
574195	0	960.1160989789073	397.5338674815533	10	3	1	10	21	Norfolk County	25021	N	250213570	42.2690986	-71.0270102	0	G5240	Quincy Ward 3 Precinct 5	Quincy Ward 3 Precinct 5	2741.0	18460.0	780.0	0.0	598.0	0.0	364.0	169.0	35633.0	15262.0	558.4906181	269.2492603	527.0	313.0	552.4116266880515	574.1088558	311.21037647175274	298.9868777	14	0	39	0	25	14612.0	611.0	0.0	442.0	0.0	208.0	130.0	2119.409760751286	29471.0	13468.0	A	Quincy Ward 3 Precinct 5	3570
871264	767	998.9971230528434	413.63246627412985	10	3	1	10	21	Norfolk County	25021	N	250213569	42.2623851	-71.0319884	0	G5240	Quincy Ward 3 Precinct 4	Quincy Ward 3 Precinct 4	2852.0	7436.0	702.0	78.0	624.0	39.0	676.0	26.0	37076.0	27495.0	835.086541	577.2084781	788.0	671.0	825.9968914659758	858.4398071	667.1634587691598	640.9590892	14	0	39	0	25	5759.0	507.0	65.0	442.0	13.0	338.0	26.0	2205.2377371990756	29523.0	22373.0	A	Quincy Ward 3 Precinct 4	3569
