ALAND10	AR_RESULT	AWATER10	COUNTYFP10	COUNTY_NAM	CTYFP_FUL	FUNCSTAT10	GEOID10	INTPTLAT10	INTPTLON10	LSAD10	MTFCC10	NAME10	NAMELSAD10	POPULATION	PRES04_DEM	PRES04_REP	PRES08_DEM	PRES08_REP	PRES12_DEM	PRES12_REP	STATEFP10	VAP_ASIAN	VAP_BLACK	VAP_HISPAN	VAP_INDIAN	VAP_OTHER	VAP_TOTAL	VAP_WHITE	VTDI10	VTDST10
1773396	1	0	31	Denver County	8031	N	803116517	39.7500755	-105.0198831	0	G5240	Denver 517	Denver 517	2552.0	706.4144316464533	297.2310952862553	871.1686374610326	266.03805185435726	944.0317770805807	310.8716737117636	8	69.35094579801759	185.85288104755065	531.9783065441925	11.90999381853141	36.51661082240191	2004.3954073854388	1168.7866693547446	A	16517
416256	1	0	31	Denver County	8031	N	803116612	39.7262919	-104.9595467	0	G5240	Denver 612	Denver 612	875.0	242.2071425120089	101.91113180857108	298.6961433300954	91.21602483250886	323.678606953569	106.58805427029513	8	23.778243563191772	63.723068540990134	182.39851811370238	4.08355979279584	12.520389682445796	687.2437231435184	400.73994345039245	A	16612
303872	1	0	31	Denver County	8031	N	803116611	39.723702	-104.9684801	0	G5240	Denver 611	Denver 611	871.0	241.0999098605254	101.44525234887476	297.3306752463007	90.79903729041739	322.1989333217813	106.10079459363092	8	23.66954302118861	63.43176308480275	181.56469631661116	4.064892090885916	12.463153615326043	684.1020375520052	398.90798942319066	A	16611
284456	1	0	31	Denver County	8031	N	803116613	39.7240923	-104.9546737	0	G5240	Denver 613	Denver 613	837.0	231.68843232291593	97.485276941456	285.7241965340456	87.25464318263991	309.62170745158545	101.95908734198517	8	22.745588414161727	60.95566670720999	174.47721104133586	3.9062166246515635	11.97664704480815	657.3977100241427	383.3363801919754	A	16613
451617	1	0	31	Denver County	8031	N	803116853	39.7273526	-104.9474483	0	G5240	Denver 853	Denver 853	1090.0	301.72089752924535	126.95215276724855	372.09005283406174	113.62910521992532	403.21106466216025	132.77826189099622	8	29.62089769586175	79.380736811062	227.21643970735494	5.086948770454247	15.596828290132477	856.1093236873543	499.2074724124889	A	16853
2655534	1	0	31	Denver County	8031	N	803116806	39.7754685	-104.9355221	0	G5240	Denver 806	Denver 806	2205.0	610.3619991302623	256.81605215759913	752.7142811918404	229.86438257792233	815.6700895229939	268.60189676114373	8	59.92117377924326	160.58213272329513	459.64426564652996	10.290570677845517	31.551381999763404	1731.8541823216663	1009.864657494989	A	16806
3253250	1	0	31	Denver County	8031	N	803116808	39.776509	-104.9227376	0	G5240	Denver 808	Denver 808	1380.0	381.9952647617969	160.7284135952321	471.0864889091791	143.86070202155682	510.4874029667717	168.10458844915118	8	37.50168699109102	100.5003823846473	287.66851999646775	6.4403571589237245	19.746443156314513	1083.8815290720634	632.0241393846189	A	16808
704639	1	0	31	Denver County	8031	N	803116915	39.6780925	-104.9277409	0	G5240	Denver 915	Denver 915	1586.0	439.0177463131955	184.72120576959284	541.4080952246072	165.33556043926748	586.6905950038405	193.1984617973578	8	43.09976490425388	115.50261337829755	330.6103425466651	7.401743807284802	22.69410061298175	1245.6783370349945	726.3697717855114	A	16915
1302906	1	0	31	Denver County	8031	N	803116737	39.7881318	-104.7653602	0	G5240	Denver 737	Denver 737	1823.0	504.6212809135911	212.3245637566001	622.3120791894445	190.04207230818702	674.3612576872644	222.068597639712	8	49.540272017941255	132.76246165740002	380.01428402431935	8.50780514544779	26.08533758982707	1431.8232083321532	834.9130478972177	A	16737
625386	1	0	31	Denver County	8031	N	803116315	39.683259	-104.9701863	0	G5240	Denver 315	Denver 315	1305.0	361.2346525464818	151.993173725926	445.48396233802805	136.0421856073418	482.74352237075146	158.9684695116973	8	35.46355182853173	95.03840508113386	272.03436130100755	6.090337748112653	18.673266897819158	1024.9749242311902	597.6750013745853	A	16315
285962	2	0	31	Denver County	8031	N	803116141	39.6302599	-105.0846767	0	G5240	Denver 141	Denver 141	1051.0	290.9253791772815	122.40982803520937	358.77673901706316	109.5634766845335	388.78424675222976	128.0274800435202	8	28.561067411330914	76.540508613235	219.08667718571564	4.904938676832489	15.038776635714893	825.4778891701003	481.3459206472714	A	16141
582037	1	0	31	Denver County	8031	N	803116941	39.6452404	-104.9164627	0	G5240	Denver 941	Denver 941	895.0	247.74330576942623	104.24052910705271	305.52348374906904	93.3009625429662	331.07697511250774	109.02435265361616	8	24.321746273207584	65.17959582192705	186.56762709915841	4.176898302345459	12.806570018044557	702.9521511010845	409.89971358640145	A	16941
830702	1	0	31	Denver County	8031	N	803116940	39.6492626	-104.9255991	0	G5240	Denver 940	Denver 940	913.0	252.72585270110184	106.33698667568616	311.6680901261453	95.17740648237782	337.7355064555526	111.21702119860508	8	24.810898712221814	66.49047037477028	190.31982518606887	4.260902960940117	13.064132320083441	717.089736262894	418.1435067088095	A	16940
565043	1	0	31	Denver County	8031	N	803116339	39.6555318	-104.9251582	0	G5240	Denver 339	Denver 339	1023.0	283.17475061689726	119.1486718173351	349.21846243050015	106.64456388989322	378.42653132971554	124.61666230687077	8	27.80016361730878	74.50137041992332	213.24992460607717	4.774264763463022	14.638124165876627	803.4860900295077	468.52224245685886	A	16339
329140	2	95	31	Denver County	8031	N	803116130	39.6488982	-105.0574843	0	G5240	Denver 130	Denver 130	1057.0	292.5862281545067	123.10864722475387	360.8249411427553	110.1889579976707	391.0037571999114	128.7583695585165	8	28.72411822433566	76.97746679751609	220.33740988135247	4.932940229697374	15.12463073639452	830.1904175573702	484.0938516880741	A	16130
1998303	2	137325	31	Denver County	8031	N	803116131	39.6415323	-105.065542	0	G5240	Denver 131	Denver 131	974.0	269.61115063622475	113.44164843605512	332.4914784040148	101.53646649927272	360.3005293403157	118.64773126773423	8	26.46858197777004	70.93287858162788	203.03560759170983	4.545585415066455	13.936982343659663	765.0004415334707	446.0808056236369	A	16131
433927	1	0	31	Denver County	8031	N	803116136	39.6306878	-105.0307993	0	G5240	Denver 136	Denver 136	1031.0	285.38921591986417	120.08043073672775	351.9493985980896	107.47853897407616	381.385878593291	125.59118166019917	8	28.017564701315102	75.0839813322981	214.91756820025958	4.81160016728287	14.752596300116132	809.7694612125342	472.18615051126244	A	16136
584475	1	32470	31	Denver County	8031	N	803116231	39.6952933	-105.0356013	0	G5240	Denver 231	Denver 231	1447.0	400.54141167414497	168.53189454514555	493.95807931274067	150.84524335158895	535.2719362992163	176.26618803327662	8	39.322421069643994	105.37974877578597	301.6350350977455	6.753041165914949	20.705147280570362	1136.5047627299098	662.709369340249	A	16231
326973	1	0	31	Denver County	8031	N	803116232	39.6949567	-105.0202954	0	G5240	Denver 232	Denver 232	1279.0	354.03764031183925	148.9649572378999	436.6084197933623	133.33176658374722	473.12564376413115	155.80128161337996	8	34.75699830551117	93.14491961591587	266.61451961991463	5.968997685698148	18.301232461540767	1004.5539678863543	585.7673001977737	A	16232
951141	1	0	31	Denver County	8031	N	803116233	39.694322	-105.0033064	0	G5240	Denver 233	Denver 233	2138.0	591.8158522179143	249.01257120768568	729.8426907882789	222.87984124789023	790.8855561905492	260.4402971770183	8	58.100439700690295	155.70276633215647	445.6777505452522	9.977886670854293	30.592677875507555	1679.2309486638198	979.1794275393589	A	16233
603830	2	0	31	Denver County	8031	N	803116437	39.7303469	-105.0429675	0	G5240	Denver 437	Denver 437	2364.0	654.3744970267303	275.33476068052806	806.9916375226807	246.43963737605822	874.4871163865567	287.9704689085459	8	64.24202032386897	172.16152460674363	492.7886820809056	11.032611828764988	33.826515667773556	1856.736184584317	1082.6848300762604	A	16437
614287	1	0	31	Denver County	8031	N	803116502	39.7799814	-105.0111851	0	G5240	Denver 502	Denver 502	1402.0	388.0850443449559	163.2907506235619	478.59656337005003	146.1541335030599	518.6256079416042	170.7845166708043	8	38.09953997210842	102.10256239367791	292.2545398804694	6.5430295194283055	20.06124152547315	1101.160799825386	642.0998865342289	A	16502
1339049	1	0	31	Denver County	8031	N	803116501	39.7871459	-105.006644	0	G5240	Denver 501	Denver 501	2084.0	576.8682114228874	242.7231985017853	711.4088716570501	217.25050942965538	770.9099621614147	253.86229154205148	8	56.6329823836476	151.7701426736268	434.42115628452086	9.72587269507032	29.8199909693909	1636.818193178391	954.4480481721347	A	16501
1634812	2	0	31	Denver County	8031	N	803116205	39.7127998	-105.0068652	0	G5240	Denver 205	Denver 205	1452.0	401.9254524884993	169.11424386976594	495.66491441748406	151.36647777920328	537.1215283389511	176.87526262910689	8	39.45829674714794	105.7438805960202	302.6773123441095	6.776375793302353	20.77669236447005	1140.4318697193014	664.9993118742512	A	16205
3325491	1	0	31	Denver County	8031	N	803116506	39.7766783	-104.990698	0	G5240	Denver 506	Denver 506	1627.0	450.36688099090105	189.49647023148017	555.4041430835032	169.60968274570504	601.8572497296649	198.19287348316593	8	44.213945459786295	118.48849430421822	339.15701596685	7.593087751861522	23.28077030095921	1277.880614348005	745.1473005643297	A	16506
471577	1	0	31	Denver County	8031	N	803116854	39.7281088	-104.9363501	0	G5240	Denver 854	Denver 854	1280.0	354.3144484747101	149.081427102824	436.94978681431104	133.4360134692701	473.4955621720781	155.92309653254603	8	34.78417344101196	93.21774597996271	266.82297506918746	5.973664611175629	18.315541478320707	1005.3393892842325	586.2252887045742	A	16854
492476	1	0	31	Denver County	8031	N	803116855	39.7285927	-104.9276525	0	G5240	Denver 855	Denver 855	1275.0	352.9304076603558	148.49907777820357	435.2429517095676	132.91477904165578	471.6459701323434	155.31402193671576	8	34.64829776350801	92.85361415972848	265.78069782282347	5.950329983788224	18.243996394421018	1001.412282294841	583.9353461705718	A	16855
322973	1	0	31	Denver County	8031	N	803116616	39.7225033	-104.9434349	0	G5240	Denver 616	Denver 616	1000.0	276.8081628708673	116.46986492408124	341.3670209486805	104.24688552286727	369.918407946936	121.81491916605158	8	27.175135500790596	72.82636404684587	208.4554492728027	4.66692547748096	14.309016779938052	785.4213978783067	457.98850680044853	A	16616
818305	1	0	31	Denver County	8031	N	803116614	39.7188245	-104.9654533	0	G5240	Denver 614	Denver 614	758.0	209.8205874561174	88.28415761245358	258.7562018790998	79.0191392263334	280.3981532237775	92.3357087278671	8	20.59875270959927	55.20238394750917	158.00923054878444	3.5375295119305674	10.846234719193044	595.3494195917565	347.15528815474	A	16614
393632	1	0	31	Denver County	8031	N	803116807	39.7657824	-104.9255279	0	G5240	Denver 807	Denver 807	1329.0	367.8780484553826	154.78845048410398	453.67677084079634	138.5441108598906	491.621564161478	161.89202757168255	8	36.1157550805507	96.78623781825816	277.0372920835548	6.202343959572196	19.01668330053767	1043.8250377802697	608.6667255377961	A	16807
375133	1	0	31	Denver County	8031	N	803116809	39.7654615	-104.915222	0	G5240	Denver 809	Denver 809	1247.0	345.1797790999715	145.2379215603293	425.6846751230046	129.99586624701547	461.2882547098292	151.9032042000663	8	33.88739396948587	90.8144759664168	259.943945243185	5.819656070418757	17.84334392458275	979.4204831542485	571.1116679801593	A	16809
403076	1	0	31	Denver County	8031	N	803116820	39.7601841	-104.9164338	0	G5240	Denver 820	Denver 820	853.0	236.1173629288498	99.34879478024129	291.18606886922447	88.92259335100577	315.54040197873644	103.90812604864199	8	23.18039058217438	62.12088853195952	177.8124982297007	3.980887432291259	12.205591313287158	669.9644523901957	390.6641963007826	A	16820
328450	1	0	31	Denver County	8031	N	803116819	39.7583509	-104.9246473	0	G5240	Denver 819	Denver 819	789.0	218.4016405051143	91.8947234251001	269.3385795285089	82.25079267754228	291.86562387013254	96.11197122201469	8	21.44118191012378	57.46000123296139	164.47134947624133	3.6822042017324774	11.289814239371124	619.697482925984	361.3529318655539	A	16819
410574	1	0	31	Denver County	8031	N	803116821	39.7565429	-104.9164109	0	G5240	Denver 821	Denver 821	912.0	252.44904453823096	106.22051681076209	311.3267231051966	95.07315959685495	337.3655880476056	111.09520627943904	8	24.783723576721023	66.41764401072344	190.11136973679606	4.256236035462636	13.049823303303503	716.3043148650157	417.68551820200906	A	16821
467126	1	0	31	Denver County	8031	N	803116316	39.6819883	-104.9631974	0	G5240	Denver 316	Denver 316	1833.0	507.38936254229975	213.48926240584092	625.7257493989313	191.0845411634157	678.0604417667337	223.28674683137254	8	49.81202337294916	133.49072529786847	382.09883851704734	8.554474400222599	26.22842775762645	1439.6774223109362	839.4929329652222	A	16316
422773	1	0	31	Denver County	8031	N	803116323	39.6757905	-104.9693465	0	G5240	Denver 323	Denver 323	1020.0	282.34432612828465	118.79926222256286	348.1943613676541	106.33182323332461	377.31677610587474	124.25121754937261	8	27.718638210806407	74.28289132778279	212.62455825825876	4.760263987030579	14.595197115536813	801.1298258358728	467.1482769364575	A	16323
779554	1	0	31	Denver County	8031	N	803116736	39.7802694	-104.765107	0	G5240	Denver 736	Denver 736	2513.0	695.6189132944895	292.68877055421615	857.855323644034	261.97242331896547	929.6049591706502	306.1208918642876	8	68.29111551348676	183.01265284972368	523.8485440225531	11.727983724909652	35.958559167984326	1973.7639728681847	1150.9251175895272	A	16736
420711	1	0	31	Denver County	8031	N	803116317	39.6830311	-104.9517183	0	G5240	Denver 317	Denver 317	546.0	151.13725692749355	63.59254624854835	186.38639343797954	56.91879949548553	201.97545073902705	66.51094586466417	8	14.837623983431666	39.763194769577844	113.81667530295027	2.548141310704604	7.8127231618461765	428.8400832415555	250.0617247130449	A	16317
669587	1	0	31	Denver County	8031	N	803116942	39.6492678	-104.9118063	0	G5240	Denver 942	Denver 942	1270.0	351.54636684600143	147.91672845358318	433.5361166048242	132.39354461404142	469.79637809260873	154.7049473408855	8	34.51242208600406	92.48948233949426	264.7384205764594	5.926995356400819	18.172451310521325	997.4851753054495	581.6454036365697	A	16942
471244	1	0	31	Denver County	8031	N	803116943	39.6426186	-104.9086464	0	G5240	Denver 943	Denver 943	833.0	230.58119967143244	97.01939748175967	284.35872845025085	86.83765564054843	308.1420338197977	101.47182766532096	8	22.636887872158564	60.664361251022605	173.64338924424464	3.8875489227416398	11.919410977688397	654.2560244326295	381.50442616477363	A	16943
444265	1	0	31	Denver County	8031	N	803116102	39.6838982	-105.0463776	0	G5240	Denver 102	Denver 102	1154.0	319.43661995298083	134.40622412238974	393.93754217477726	120.30090589338883	426.88584277076416	140.5744167176235	8	31.360106367912348	84.04162411006013	240.55758846081432	5.385632001013028	16.51260536404851	906.376293151566	528.5187368477176	A	16102
433418	1	0	31	Denver County	8031	N	803116135	39.6302894	-105.0394875	0	G5240	Denver 135	Denver 135	1042.0	288.4341057114437	121.36159925089265	355.70443582852505	108.62525471482769	385.45498108070734	126.93114577102574	8	28.3164911918238	75.8850713368134	217.21057814226043	4.86293634753516	14.90999548469545	818.4090965891955	477.22402408606735	A	16135
575980	1	0	31	Denver County	8031	N	803116134	39.6361301	-105.0430332	0	G5240	Denver 134	Denver 134	945.0	261.5837139129696	110.06402235325677	322.59183479650306	98.51330681910957	349.5728955098545	115.11509861191874	8	25.68050304824711	68.82091402426934	196.99039956279856	4.410244576219507	13.52202085704146	742.2232209949998	432.79913892642384	A	16134
434785	1	0	31	Denver County	8031	N	803116133	39.6345887	-105.0497421	0	G5240	Denver 133	Denver 133	865.0	239.43906088330021	100.74643315933027	295.28247312060864	90.17355597728019	319.97942287409967	105.36990507863462	8	23.506492208183865	62.99480490052168	180.31396362097433	4.03689053802103	12.377299514646415	679.3895091647353	396.160058382388	A	16133
971211	1	42621	31	Denver County	8031	N	803116306	39.6920746	-104.9880794	0	G5240	Denver 306	Denver 306	1628.0	450.64368915377196	189.61294009640426	555.7455101044518	169.71392963122793	602.2271681376118	198.31468840233197	8	44.241120595287086	118.56132066826507	339.36547141612283	7.597754677339003	23.295079317739148	1278.6660357458834	745.6052890711302	A	16306
831232	1	0	31	Denver County	8031	N	803116303	39.701236	-104.9869039	0	G5240	Denver 303	Denver 303	934.0	258.53882412139006	108.78285383909187	318.83679756606756	97.36659107835803	345.50379302243823	113.77513450109217	8	25.381576557738416	68.01982401975404	194.69738962079774	4.358908395967217	13.36462167246214	733.5835856183385	427.76126535161893	A	16303
264151	1	0	31	Denver County	8031	N	803116301	39.7082824	-104.9806805	0	G5240	Denver 301	Denver 301	875.0	242.2071425120089	101.91113180857108	298.6961433300954	91.21602483250886	323.678606953569	106.58805427029513	8	23.778243563191772	63.723068540990134	182.39851811370238	4.08355979279584	12.520389682445796	687.2437231435184	400.73994345039245	A	16301
1042026	1	0	31	Denver County	8031	N	803116503	39.7762927	-105.0020189	0	G5240	Denver 503	Denver 503	2157.0	597.0752073124607	251.22549864124323	736.3286641863039	224.8605320728247	797.914005941541	262.7547806411732	8	58.61676727520531	157.08646724904654	449.63840408143545	10.06655825492643	30.86454919432638	1694.1539552235076	987.8812091685675	A	16503
801776	1	0	31	Denver County	8031	N	803116515	39.7650221	-105.003594	0	G5240	Denver 515	Denver 515	2066.0	571.8856644912119	240.62674093315184	705.2642652799739	215.37406549024377	764.2514308183698	251.66962299706256	8	56.14382994463337	150.45926812078358	430.6689581976104	9.641868036475664	29.562428667352016	1622.6806080165816	946.2042550497266	A	16515
952710	1	0	31	Denver County	8031	N	803116615	39.7195347	-104.9524085	0	G5240	Denver 615	Denver 615	920.0	254.6635098411979	107.15227573015474	314.05765927278605	95.90713468103789	340.32493531118115	112.06972563276744	8	25.001124660727346	67.0002549230982	191.7790133309785	4.293571439282483	13.164295437543007	722.5876860480422	421.34942625641264	A	16615
172744	1	0	31	Denver County	8031	N	803116622	39.713549	-104.9473083	0	G5240	Denver 622	Denver 622	980.0	271.27199961344996	114.14046762559961	334.53968052970686	102.16194781240992	362.5200397879973	119.37862078273054	8	26.631632790774784	71.36983676590896	204.28634028734666	4.573586967931341	14.02283644433929	769.7129699207405	448.8287366644396	A	16622
396676	1	0	31	Denver County	8031	N	803116621	39.7130868	-104.9546544	0	G5240	Denver 621	Denver 621	870.0	240.82310169765455	101.32878248395068	296.98930822535203	90.69479040489452	321.8290149138343	105.97897967446487	8	23.64236788568782	63.358936720755906	181.35624086733836	4.060225165408435	12.448844598546104	683.3166161541268	398.4500009163902	A	16621
364558	1	0	31	Denver County	8031	N	803116704	39.7491985	-104.9176544	0	G5240	Denver 704	Denver 704	763.0	211.20462827047174	88.86650693707398	260.4630369838432	79.54037365394773	282.2477452635122	92.94478332369735	8	20.734628387103225	55.5665157677434	159.05150779514847	3.5608641393179723	10.917779803092733	599.276526581148	349.44523068874224	A	16704
574053	1	0	31	Denver County	8031	N	803116703	39.7528808	-104.9140063	0	G5240	Denver 703	Denver 703	1070.0	296.184734271828	124.62275546876693	365.2627124150881	111.54416750946798	395.8126965032215	130.3419635076752	8	29.077394985845938	77.92420953012508	223.0473307218989	4.993610260904627	15.310647954533716	840.4008957297882	490.0477022764799	A	16703
304861	1	0	31	Denver County	8031	N	803116705	39.7492235	-104.9079109	0	G5240	Denver 705	Denver 705	574.0	158.8878854878778	66.85370246642263	195.9446700245426	59.837712290125815	212.33316616154127	69.9217636013136	8	15.598527777453802	41.80233296288953	119.65342788258876	2.678815224074071	8.213375631684443	450.831882382148	262.8854029034575	A	16705
448605	1	0	31	Denver County	8031	N	803116707	39.7456037	-104.9099068	0	G5240	Denver 707	Denver 707	1173.0	324.6959750475273	136.6191515559473	400.4235155728022	122.2815967183233	433.91429252175595	142.8889001817785	8	31.87643394242737	85.4253250269502	244.51824199699757	5.474303585085166	16.784476682867336	921.2992997112538	537.2205184769261	A	16707
365134	1	0	31	Denver County	8031	N	803116326	39.6750079	-104.9567064	0	G5240	Denver 326	Denver 326	1152.0	318.88300362723913	134.17328439254158	393.25480813287993	120.09241212234309	426.1460059548703	140.33078687929142	8	31.305756096910766	83.89597138196645	240.1406775622687	5.376298150058066	16.483987330488635	904.8054503558093	527.6027598341167	A	16326
637064	1	0	31	Denver County	8031	N	803116318	39.6789639	-104.9515584	0	G5240	Denver 318	Denver 318	1908.0	528.1499747576148	222.224502275147	651.3282759700824	198.90305757763076	705.8043223627539	232.4228657688264	8	51.850158535508456	138.95270260138193	397.73299721250754	8.90449381103367	27.301604016121804	1498.584027151809	873.8420709752558	A	16318
483515	1	0	31	Denver County	8031	N	803116328	39.6721984	-104.949294	0	G5240	Denver 328	Denver 328	988.0	273.4864649164169	115.07222654499226	337.2706166972963	102.99592289659286	365.47938705157276	120.35314013605895	8	26.849033874781107	71.95244767828372	205.95398388152907	4.6109223717511885	14.137308578578795	775.996341103767	452.49264471884317	A	16328
368148	1	0	31	Denver County	8031	N	803116327	39.6699358	-104.9546938	0	G5240	Denver 327	Denver 327	1077.0	298.12239141192407	125.43804452323549	367.6522815617289	112.27389570812805	398.40212535885007	131.19466794183754	8	29.26762093435147	78.433994078453	224.5065188668085	5.026278739246994	15.410811071993281	845.8988455149363	493.25362182408304	A	16327
447699947	2	165714	23	Costilla County	8023	N	802312006	37.2109086	-105.620378	0	G5240	Costilla 6	Costilla 6	185.0	61.4216799091941	29.71339387060159	65.35896708286039	21.786322360953463	70.34619750283768	23.413734392735527	8	1.6799091940976163	0.31498297389330304	91.55505107832009	1.2599318955732122	1.3649262202043133	146.36208853575482	50.18728717366629	A	12006
450002490	2	2880982	23	Costilla County	8023	N	802312005	37.0740597	-105.5649977	0	G5240	Costilla 5	Costilla 5	307.0	101.92678774120319	49.30817253121453	108.4605561861521	36.153518728717366	116.7366628830874	38.85414301929625	8	2.7877412031782067	0.5227014755959137	151.93189557321224	2.090805902383655	2.265039727582293	242.88195232690126	83.28376844494892	A	12005
356498446	2	1933040	23	Costilla County	8023	N	802312002	37.0540263	-105.2360102	0	G5240	Costilla 2	Costilla 2	399.0	132.4716231555051	64.08456299659478	140.96339387060158	46.9877979568672	151.71963677639047	50.49772985244041	8	3.623155505107832	0.6793416572077186	197.46197502837686	2.717366628830874	2.9438138479001137	315.66742338251987	108.24177071509648	A	12002
226722294	2	37689	23	Costilla County	8023	N	802312003	37.1823677	-105.2426225	0	G5240	Costilla 3	Costilla 3	248.0	82.33825198637912	39.83200908059024	87.61634506242906	29.20544835414302	94.30192962542566	31.38706015891033	8	2.2519863791146424	0.42224744608399545	122.73325766174801	1.6889897843359818	1.829738933030647	196.20431328036324	67.27809307604994	A	12003
19965433	2	0	23	Costilla County	8023	N	802312001	37.1976896	-105.439598	0	G5240	Costilla 1	Costilla 1	732.0	243.03064699205447	117.56867196367764	258.60953461975026	86.20317820658343	278.3427922814983	92.64245175936436	8	6.646992054483541	1.246311010215664	362.261066969353	4.985244040862656	5.400681044267877	579.1191827468786	198.5788876276958	A	12001
247154439	2	45236	23	Costilla County	8023	N	802312004	37.2275881	-105.3180967	0	G5240	Costilla 4	Costilla 4	17.0	5.644154370034053	2.7304199772985243	6.005959137343927	2.0019863791146424	6.464245175936436	2.151532349602724	8	0.1543700340522134	0.02894438138479001	8.41316685584563	0.11577752553916004	0.1254256526674234	13.449489216799092	4.611804767309875	A	12004
824447548	2	753553	23	Costilla County	8023	N	802312007	37.4481824	-105.3003527	0	G5240	Costilla 7	Costilla 7	819.0	271.9154370034052	131.54199772985245	289.34591373439275	96.44863791146425	311.4245175936436	103.65323496027241	8	7.437003405221339	1.3944381384790012	405.316685584563	5.577752553916005	6.042565266742338	647.9489216799092	222.18047673098752	A	12007
605312863	2	3012690	23	Costilla County	8023	N	802312008	37.427037	-105.5554859	0	G5240	Costilla 8	Costilla 8	817.0	271.2514188422247	131.22077185017025	288.6393303064699	96.21311010215663	310.6640181611805	103.40011350737798	8	7.418842224744608	1.391032917139614	404.3269012485812	5.564131668558456	6.027809307604994	646.366628830874	221.63791146424518	A	12008
361781	1	0	31	Denver County	8031	N	803116932	39.6565243	-104.9174617	0	G5240	Denver 932	Denver 932	585.0	161.93277527945736	68.13487098058752	199.69970725497808	60.98442803087735	216.40226864895757	71.26172771214017	8	15.897454267962498	42.60342296740483	121.94643782458958	2.7301514043263615	8.37077481626376	459.4715177588094	267.9232764782624	A	16932
622589	1	0	31	Denver County	8031	N	803116944	39.6496646	-104.9025229	0	G5240	Denver 944	Denver 944	862.0	238.6086363946876	100.39702356455803	294.2583720577626	89.86081532071158	318.86966765025886	105.00446032113646	8	23.424966801681492	62.77632580838114	179.68859727315592	4.022889761588587	12.3343724643066	677.0332449711004	394.7860928619866	A	16944
677501	1	0	31	Denver County	8031	N	803116947	39.6503961	-104.8910724	0	G5240	Denver 947	Denver 947	1312.0	363.1723096865779	152.8084627803946	447.8735314846688	136.77191380600186	485.33295122638003	159.82117394585967	8	35.65377777703726	95.54818962946177	273.49354944591715	6.123006226455019	18.773430015278723	1030.4728740163384	600.8809209221885	A	16947
551975	2	0	31	Denver County	8031	N	803116137	39.632858	-105.1024519	0	G5240	Denver 137	Denver 137	1334.0	369.262089269737	155.37079980872437	455.3836059455398	139.06534528750493	493.47115620121264	162.5011021675128	8	36.25163075805465	97.15036963849239	278.0795693299188	6.2256785869596	19.08822838443736	1047.752144769661	610.9566680717984	A	16137
1159964	2	7312	31	Denver County	8031	N	803116140	39.631885	-105.087475	0	G5240	Denver 140	Denver 140	2464.0	682.055313313817	286.98174717293614	841.1283396175487	256.86432592834495	911.4789571812503	300.1519608251511	8	66.95953387394803	179.4441610114282	513.6342270081859	11.499304376513086	35.25741734576736	1935.2783243721478	1128.4836807563051	A	16140
422847	2	0	31	Denver County	8031	N	803116139	39.627002	-105.0985505	0	G5240	Denver 139	Denver 139	1408.0	389.74589332218113	163.98956981310639	480.6447654957421	146.77961481619712	520.8451183892859	171.51540618580063	8	38.262590785113154	102.53952057795898	293.5052725761062	6.5710310722931915	20.147095626152776	1105.873328212656	644.8478175750315	A	16139
305283	1	0	31	Denver County	8031	N	803116304	39.7027054	-104.9757013	0	G5240	Denver 304	Denver 304	987.0	273.209656753546	114.95575668006818	336.92924967634764	102.89167601106999	365.10946864362586	120.2313252168929	8	26.821858739280316	71.87962131423687	205.74552843225626	4.606255446273708	14.122999561798858	775.2109197058887	452.0346562120427	A	16304
417271	1	0	31	Denver County	8031	N	803116305	39.6990784	-104.9796365	0	G5240	Denver 305	Denver 305	1305.0	361.2346525464818	151.993173725926	445.48396233802805	136.0421856073418	482.74352237075146	158.9684695116973	8	35.46355182853173	95.03840508113386	272.03436130100755	6.090337748112653	18.673266897819158	1024.9749242311902	597.6750013745853	A	16305
314396	1	0	31	Denver County	8031	N	803116307	39.6942688	-104.9765179	0	G5240	Denver 307	Denver 307	617.0	170.79063649132513	71.86190665815812	210.62345192533584	64.32032836760911	228.23965770325952	75.15980512545381	8	16.767058603987795	44.9338666169039	128.61701220131926	2.879493019605752	8.828663353221778	484.60500249091524	282.57890869587675	A	16307
507883	1	0	31	Denver County	8031	N	803116308	39.6881073	-104.983798	0	G5240	Denver 308	Denver 308	1161.0	321.3742770930769	135.2215131768583	396.32711132141804	121.0306340920489	429.4752716263927	141.42712115178588	8	31.55033231641788	84.55140865838806	242.01677660572395	5.418300479355395	16.612768481508077	911.874242936714	531.7246563953207	A	16308
1970391	1	11800	31	Denver County	8031	N	803116507	39.7876998	-104.9806723	0	G5240	Denver 507	Denver 507	2060.0	570.2248155139866	239.92792174360736	703.2160631542818	214.74858417710658	762.0319203706882	250.93873348206625	8	55.98077913162862	150.0223099365025	429.41822550197355	9.613866483610778	29.476574566672387	1617.968079629312	943.456324008924	A	16507
2857236	1	0	31	Denver County	8031	N	803116508	39.781169	-104.9677216	0	G5240	Denver 508	Denver 508	1128.0	312.2396077183383	131.37800763436363	385.0619996301116	117.59048686979428	417.2679641641438	137.40722881930617	8	30.65355284489179	82.14813864484213	235.13774677972145	5.2642919385985225	16.140570927770124	885.95533680673	516.611035670906	A	16508
